Time,Load,Solar,Battery,Grid,SOC
13.09,2700,1454.36683038761,830.422113074929,415.211056537465,0.488797995362435
13.091,2700,1454.06765865113,830.621560899247,415.310780449623,0.488797226268397
13.092,2700,1453.76845109313,830.821032604579,415.41051630229,0.488796456989664
13.093,2700,1453.4692077615,831.020528158999,415.5102640795,0.488795687526211
13.094,2700,1453.16992870412,831.220047530585,415.610023765293,0.488794917878019
13.095,2700,1452.87061396888,831.419590687415,415.709795343707,0.488794148045065
13.096,2700,1452.57126360365,831.619157597568,415.809578798784,0.488793378027326
13.097,2700,1452.27187765631,831.81874822913,415.909374114565,0.488792607824782
13.098,2700,1451.97245617472,832.018362550184,416.009181275092,0.488791837437409
13.099,2700,1451.67299920677,832.21800052882,416.10900026441,0.488791066865186
13.1,2700,1451.37350680031,832.417662133126,416.208831066563,0.488790296108092
13.101,2700,1451.07397900321,832.617347331196,416.308673665598,0.488789525166104
13.102,2700,1450.77441586331,832.817056091124,416.408528045562,0.4887887540392
13.103,2700,1450.47481742849,833.016788381006,416.508394190503,0.488787982727359
13.104,2700,1450.17518374659,833.216544168943,416.608272084471,0.488787211230559
13.105,2700,1449.87551486545,833.416323423035,416.708161711518,0.488786439548778
13.106,2700,1449.57581083292,833.616126111388,416.808063055694,0.488785667681994
13.107,2700,1449.27607169684,833.815952202106,416.907976101053,0.488784895630187
13.108,2700,1448.97629750505,834.0158016633,417.00790083165,0.488784123393333
13.109,2700,1448.67648830538,834.21567446308,417.10783723154,0.488783350971412
13.11,2700,1448.37664414566,834.41557056956,417.20778528478,0.488782578364403
13.111,2700,1448.07676507372,834.615489950855,417.307744975427,0.488781805572282
13.112,2700,1447.77685113737,834.815432575083,417.407716287542,0.48878103259503
13.113,2700,1447.47690238445,835.015398410367,417.507699205184,0.488780259432624
