Time,Load,Solar,Battery,Grid,SOC
7.667,2699.99999576641,779.904536133352,1280.06363975537,640.031819877685,0.490843184587185
7.668,2699.99999580608,780.076460519945,1279.94902352409,639.974511762046,0.490841999449201
7.669,2699.9999958454,780.248323445775,1279.83444826641,639.917224133207,0.490840814417304
7.67,2699.99999588435,780.420124894718,1279.71991399309,639.859956996544,0.490839629491458
7.671,2699.99999592294,780.591864850668,1279.60542071485,639.802710357425,0.490838444671624
7.672,2699.99999596118,780.763543297535,1279.49096844243,639.745484221216,0.490837259957764
7.673,2699.99999599907,780.935160219246,1279.37655718655,639.688278593275,0.490836075349841
7.674,2699.99999603661,781.106715599747,1279.26218695791,639.631093478955,0.490834890847816
7.675,2699.99999607381,781.278209422999,1279.14785776721,639.573928883603,0.490833706451651
7.676,2699.99999611066,781.44964167298,1279.03356962512,639.51678481256,0.490832522161309
7.677,2699.99999614718,781.621012333684,1278.91932254233,639.459661271164,0.490831337976751
7.678,2699.99999618336,781.792321389126,1278.80511652949,639.402558264744,0.490830153897939
7.679,2699.9999962192,781.963568823332,1278.69095159725,639.345475798623,0.490828969924836
7.68,2699.99999625472,782.134754620349,1278.57682775625,639.288413878123,0.490827786057403
7.681,2699.99999628991,782.30587876424,1278.46274501711,639.231372508556,0.490826602295602
7.682,2699.99999632477,782.476941239084,1278.34870339046,639.17435169523,0.490825418639395
7.683,2699.99999635932,782.647942028977,1278.2347028869,639.117351443448,0.490824235088744
7.684,2699.99999639355,782.818881118032,1278.12074351701,639.060371758505,0.490823051643612
7.685,2699.99999642746,782.989758490378,1278.00682529139,639.003412645694,0.490821868303959
7.686,2699.99999646106,783.160574130162,1277.8929482206,638.946474110299,0.490820685069747
7.687,2699.99999649435,783.331328021547,1277.7791123152,638.889556157601,0.490819501940939
7.688,2699.99999652733,783.502020148711,1277.66531758575,638.832658792874,0.490818318917497
7.689,2699.99999656001,783.672650495853,1277.55156404277,638.775782021386,0.490817135999382
7.69,2699.99999659239,783.843219047183,1277.4378516968,638.718925848402,0.490815953186557
7.691,2699.99999662447,784.013725786933,1277.32418055836,638.662090279179,0.490814770478982
7.692,2699.99999665625,784.184170699347,1277.21055063794,638.60527531897,0.49081358787662
7.693,2699.99999668775,784.354553768688,1277.09696194604,638.54848097302,0.490812405379433
7.694,2699.99999671895,784.524874979235,1276.98341449314,638.491707246571,0.490811222987383
7.695,2699.99999674986,784.695134315284,1276.86990828972,638.434954144858,0.490810040700431
7.696,2699.99999678049,784.865331761146,1276.75644334623,638.378221673113,0.490808858518539
7.697,2699.99999681083,785.03546730115,1276.64301967312,638.32150983656,0.490807676441669
7.698,2699.9999968409,785.205540919641,1276.52963728084,638.264818640418,0.490806494469783
7.699,2699.99999687068,785.37555260098,1276.4162961798,638.208148089901,0.490805312602842
7.7,2699.99999690019,785.545502329545,1276.30299638043,638.151498190216,0.490804130840808
7.701,2699.99999692943,785.71539008973,1276.18973789314,638.094868946568,0.490802949183643
7.702,2699.9999969584,785.885215865944,1276.07652072831,638.038260364153,0.490801767631309
7.703,2699.99999698711,786.054979642616,1275.96334489633,637.981672448163,0.490800586183768
7.704,2699.99999701554,786.224681404187,1275.85021040757,637.925105203785,0.49079940484098
7.705,2699.99999704371,786.394321135116,1275.7371172724,637.868558636199,0.490798223602909
7.706,2699.99999707163,786.56389881988,1275.62406550116,637.812032750583,0.490797042469515
7.707,2699.99999709928,786.73341444297,1275.51105510421,637.755527552104,0.49079586144076
7.708,2699.99999712668,786.902867988894,1275.39808609186,637.69904304593,0.490794680516606
7.709,2699.99999715383,787.072259442175,1275.28515847443,637.642579237217,0.490793499697015
7.71,2699.99999718072,787.241588787355,1275.17227226224,637.586136131123,0.490792318981948
7.711,2699.99999720737,787.41085600899,1275.05942746558,637.529713732793,0.490791138371367
7.712,2699.99999723377,787.580061091651,1274.94662409474,637.473312047372,0.490789957865234
7.713,2699.99999725992,787.749204019929,1274.83386215999,637.416931079998,0.49078877746351
7.714,2699.99999728583,787.918284778426,1274.7211416716,637.360570835802,0.490787597166156
7.715,2699.9999973115,788.087303351766,1274.60846263983,637.304231319913,0.490786416973135
7.716,2699.99999733694,788.256259724582,1274.4958250749,637.247912537453,0.490785236884408
7.717,2699.99999736214,788.42515388153,1274.38322898707,637.191614493536,0.490784056899937
7.718,2699.9999973871,788.593985807277,1274.27067438655,637.135337193276,0.490782877019683
7.719,2699.99999741184,788.762755486508,1274.15816128355,637.079080641776,0.490781697243608
7.72,2699.99999743634,788.931462903925,1274.04568968828,637.022844844138,0.490780517571673
7.721,2699.99999746062,789.100108044243,1273.93325961092,636.966629805459,0.49077933800384
7.722,2699.99999748467,789.268690892196,1273.82087106165,636.910435530825,0.49077815854007
7.723,2699.9999975085,789.437211432531,1273.70852405065,636.854262025323,0.490776979180326
7.724,2699.99999753211,789.605669650013,1273.59621858806,636.798109294032,0.490775799924568
7.725,2699.9999975555,789.774065529422,1273.48395468405,636.741977342025,0.490774620772758
7.726,2699.99999757867,789.942399055554,1273.37173234874,636.685866174371,0.490773441724858
7.727,2699.99999760162,790.110670213221,1273.25955159227,636.629775796135,0.490772262780828
7.728,2699.99999762437,790.27887898725,1273.14741242474,636.573706212373,0.490771083940632
7.729,2699.9999976469,790.447025362485,1273.03531485628,636.517657428138,0.490769905204229
7.73,2699.99999766922,790.615109323785,1272.92325889696,636.461629448479,0.490768726571582
7.731,2699.99999769134,790.783130856024,1272.81124455688,636.405622278438,0.490767548042652
7.732,2699.99999771325,790.951089944093,1272.6992718461,636.349635923052,0.4907663696174
7.733,2699.99999773495,791.118986572898,1272.5873407747,636.293670387352,0.490765191295788
7.734,2699.99999775646,791.286820727361,1272.47545135273,636.237725676366,0.490764013077778
7.735,2699.99999777776,791.454592392419,1272.36360359023,636.181801795115,0.49076283496333
7.736,2699.99999779887,791.622301553026,1272.25179749723,636.125898748614,0.490761656952406
7.737,2699.99999781978,791.789948194149,1272.14003308375,636.070016541877,0.490760479044968
7.738,2699.99999784049,791.957532300774,1272.02831035981,636.014155179907,0.490759301240977
7.739,2699.99999786102,792.125053857899,1271.91662933541,635.958314667706,0.490758123540394
7.74,2699.99999788135,792.29251285054,1271.80499002054,635.902495010269,0.490756945943182
7.741,2699.99999790149,792.459909263728,1271.69339242518,635.846696212588,0.4907557684493
7.742,2699.99999792145,792.62724308251,1271.58183655929,635.790918279646,0.49075459105871
7.743,2699.99999794122,792.794514291946,1271.47032243285,635.735161216423,0.490753413771375
7.744,2699.9999979608,792.961722877114,1271.35885005579,635.679425027895,0.490752236587254
7.745,2699.9999979802,793.128868823107,1271.24741943806,635.623709719031,0.49075105950631
7.746,2699.99999799942,793.295952115032,1271.13603058959,635.568015294797,0.490749882528504
7.747,2699.99999801847,793.462972738013,1271.0246835203,635.512341760151,0.490748705653797
7.748,2699.99999803733,793.629930677189,1270.91337824009,635.456689120047,0.490747528882151
7.749,2699.99999805602,793.796825917714,1270.80211475887,635.401057379435,0.490746352213526
7.75,2699.99999807453,793.963658444757,1270.69089308652,635.345446543259,0.490745175647884
7.751,2699.99999809288,794.130428243503,1270.57971323291,635.289856616457,0.490743999185187
7.752,2699.99999811105,794.297135299153,1270.46857520793,635.234287603965,0.490742822825395
7.753,2699.99999812905,794.46377959692,1270.35747902142,635.178739510709,0.49074164656847
7.754,2699.99999814688,794.630361122036,1270.24642468323,635.123212341615,0.490740470414373
7.755,2699.99999816455,794.796879859746,1270.1354122032,635.0677061016,0.490739294363065
7.756,2699.99999818205,794.963335795312,1270.02444159116,635.012220795579,0.490738118414508
7.757,2699.99999819939,795.12972891401,1269.91351285692,634.956756428459,0.490736942568663
7.758,2699.99999821656,795.29605920113,1269.80262601029,634.901313005144,0.490735766825491
7.759,2699.99999823358,795.462326641979,1269.69178106107,634.845890530533,0.490734591184953
7.76,2699.99999825044,795.628531221879,1269.58097801904,634.790489009519,0.49073341564701
7.761,2699.99999826713,795.794672926166,1269.47021689398,634.735108446989,0.490732240211624
7.762,2699.99999828368,795.960751740192,1269.35949769566,634.679748847828,0.490731064878756
7.763,2699.99999830007,796.126767649325,1269.24882043383,634.624410216913,0.490729889648367
7.764,2699.9999983163,796.292720638944,1269.13818511824,634.569092559119,0.490728714520417
7.765,2699.99999833238,796.458610694448,1269.02759175862,634.513795879312,0.49072753949487
7.766,2699.99999834832,796.624437801248,1268.91704036471,634.458520182357,0.490726364571684
7.767,2699.9999983641,796.790201944771,1268.80653094622,634.40326547311,0.490725189750822
7.768,2699.99999837974,796.955903110459,1268.69606351285,634.348031756426,0.490724015032245
7.769,2699.99999839523,797.121541283769,1268.5856380743,634.292819037152,0.490722840415913
7.77,2699.99999841057,797.287116450171,1268.47525464027,634.237627320133,0.490721665901789
7.771,2699.99999842577,797.452628595154,1268.36491322041,634.182456610206,0.490720491489832
7.772,2699.99999844083,797.618077704217,1268.25461382441,634.127306912204,0.490719317180004
7.773,2699.99999845575,797.783463762877,1268.14435646191,634.072178230957,0.490718142972267
7.774,2699.99999847052,797.948786756666,1268.03414114257,634.017070571286,0.490716968866581
7.775,2699.99999848516,798.114046671128,1267.92396787602,633.961983938012,0.490715794862907
7.776,2699.99999849966,798.279243491826,1267.81383667189,633.906918335946,0.490714620961206
7.777,2699.99999851403,798.444377204334,1267.7037475398,633.851873769899,0.49071344716144
7.778,2699.99999852826,798.609447794243,1267.59370048935,633.796850244673,0.490712273463569
7.779,2699.99999854236,798.774455247158,1267.48369553013,633.741847765067,0.490711099867555
7.78,2699.99999855632,798.939399548698,1267.37373267175,633.686866335875,0.490709926373358
7.781,2699.99999857016,799.104280684498,1267.26381192377,633.631905961887,0.490708752980939
7.782,2699.99999858386,799.269098640207,1267.15393329577,633.576966647885,0.49070757969026
7.783,2699.99999859744,799.433853401489,1267.0440967973,633.52204839865,0.490706406501282
7.784,2699.99999861089,799.598544954022,1266.93430243791,633.467151218954,0.490705233413965
7.785,2699.99999862421,799.763173283499,1266.82455022714,633.41227511357,0.49070406042827
7.786,2699.99999863741,799.927738375628,1266.71484017452,633.357420087259,0.490702887544159
7.787,2699.99999865048,800.092240216131,1266.60517228956,633.302586144782,0.490701714761592
7.788,2699.99999866343,800.256678790746,1266.49554658179,633.247773290894,0.49070054208053
7.789,2699.99999867626,800.421054085222,1266.38596306069,633.192981530345,0.490699369500935
7.79,2699.99999868896,800.585366085326,1266.27642173576,633.138210867879,0.490698197022766
7.791,2699.99999870155,800.749614776839,1266.16692261647,633.083461308237,0.490697024645986
7.792,2699.99999871402,800.913800145556,1266.05746571231,633.028732856155,0.490695852370555
7.793,2699.99999872637,801.077922177285,1265.94805103273,632.974025516363,0.490694680196434
7.794,2699.99999873861,801.24198085785,1265.83867858717,632.919339293587,0.490693508123583
7.795,2699.99999875073,801.405976173091,1265.72934838509,632.864674192546,0.490692336151964
7.796,2699.99999876274,801.569908108858,1265.62006043592,632.81003021796,0.490691164281538
7.797,2699.99999877463,801.73377665102,1265.51081474907,632.755407374537,0.490689992512265
7.798,2699.99999878641,801.897581785459,1265.40161133397,632.700805666985,0.490688820844106
7.799,2699.99999879808,802.061323498068,1265.29245020001,632.646225100005,0.490687649277023
7.8,2699.99999880965,802.22500177476,1265.18333135659,632.591665678295,0.490686477810975
7.801,2699.9999988211,802.388616601457,1265.07425481309,632.537127406547,0.490685306445925
7.802,2699.99999883244,802.552167964099,1264.96522057889,632.482610289447,0.490684135181831
7.803,2699.99999884368,802.71565584864,1264.85622866336,632.428114331679,0.490682964018657
7.804,2699.99999885481,802.879080241045,1264.74727907584,632.373639537921,0.490681792956361
7.805,2699.99999886584,803.042441127297,1264.63837182569,632.319185912846,0.490680621994906
7.806,2699.99999887676,803.205738493391,1264.52950692224,632.264753461122,0.490679451134251
7.807,2699.99999888758,803.368972325338,1264.42068437483,632.210342187413,0.490678280374359
7.808,2699.99999889829,803.532142609161,1264.31190419276,632.155952096378,0.490677109715188
7.809,2699.99999890891,803.695249330899,1264.20316638534,632.101583192671,0.490675939156701
